window_start,market,entry_ts,side,prob_at_entry,prob_favorite,entry_price,remaining_s,spread,spread_pct,bid_depth,ask_depth,total_depth,imbalance,latency_ms,outcome,won,pnl
2026-02-06T12:30:00,ETH15m,2026-02-06T12:41:49.369000,UP,0.9550,0.9550,0.9550,190.6,0.0100,1.05,34643,18320,52963,0.3082,160,UP,YES,+0.0450
2026-02-06T12:45:00,ETH15m,2026-02-06T12:58:14.521000,DOWN,0.0450,0.9550,0.9550,105.5,0.0100,1.05,15674,32794,48468,-0.3532,168,DOWN,YES,+0.0450
2026-02-06T13:00:00,ETH15m,2026-02-06T13:11:00.889000,UP,0.9850,0.9850,0.9850,239.1,0.0100,1.02,11481,5618,17100,0.3429,278,UP,YES,+0.0150
2026-02-06T13:15:00,ETH15m,2026-02-06T13:26:00.134000,UP,0.9650,0.9650,0.9650,239.9,0.0100,1.04,36292,11828,48119,0.5084,174,UP,YES,+0.0350
2026-02-06T14:00:00,ETH15m,2026-02-06T14:11:18.426000,UP,0.9550,0.9550,0.9550,221.6,0.0100,1.05,32190,20955,53145,0.2114,186,UP,YES,+0.0450
2026-02-06T14:15:00,ETH15m,2026-02-06T14:26:00.698000,UP,0.9550,0.9550,0.9550,239.3,0.0100,1.05,32602,18718,51321,0.2705,167,UP,YES,+0.0450
2026-02-06T14:30:00,ETH15m,2026-02-06T14:42:23.066000,UP,0.9550,0.9550,0.9550,156.9,0.0100,1.05,34295,10484,44779,0.5317,167,UP,YES,+0.0450
2026-02-06T14:45:00,ETH15m,2026-02-06T14:56:00.265000,DOWN,0.0350,0.9650,0.9650,239.7,0.0100,1.04,10850,35082,45932,-0.5276,164,DOWN,YES,+0.0350
2026-02-06T15:00:00,ETH15m,2026-02-06T15:11:00.283000,DOWN,0.0145,0.9855,0.9855,239.7,0.0090,0.91,5233,10131,15364,-0.3188,270,DOWN,YES,+0.0145
2026-02-06T15:15:00,ETH15m,2026-02-06T15:26:00.616000,DOWN,0.0305,0.9695,0.9695,239.4,0.0010,0.10,11821,31459,43280,-0.4537,174,DOWN,YES,+0.0305
2026-02-06T15:30:00,ETH15m,2026-02-06T15:41:00.564000,UP,0.9850,0.9850,0.9850,239.4,0.0100,1.02,5006,3303,8309,0.2049,184,UP,YES,+0.0150
2026-02-06T15:45:00,ETH15m,2026-02-06T15:56:19.641000,DOWN,0.0450,0.9550,0.9550,220.4,0.0100,1.05,21419,33109,54529,-0.2144,212,DOWN,YES,+0.0450
2026-02-06T16:00:00,ETH15m,2026-02-06T16:13:52.103000,DOWN,0.0450,0.9550,0.9550,67.9,0.0100,1.05,11272,28682,39954,-0.4358,167,DOWN,YES,+0.0450
2026-02-06T16:15:00,ETH15m,2026-02-06T16:26:00.241000,UP,0.9750,0.9750,0.9750,239.8,0.0100,1.03,15996,7789,23785,0.3451,207,UP,YES,+0.0250
2026-02-06T16:45:00,ETH15m,2026-02-06T16:56:58.932000,UP,0.9855,0.9855,0.9855,181.1,0.0090,0.91,9805,9549,19355,0.0132,263,UP,YES,+0.0145
2026-02-06T17:00:00,ETH15m,2026-02-06T17:11:00.943000,DOWN,0.0250,0.9750,0.9750,239.1,0.0100,1.03,7649,31939,39588,-0.6136,274,DOWN,YES,+0.0250
2026-02-06T17:15:00,ETH15m,2026-02-06T17:29:16.261000,UP,0.9550,0.9550,0.9550,43.7,0.0100,1.05,9556,8305,17861,0.0701,167,UP,YES,+0.0450
2026-02-06T17:30:00,ETH15m,2026-02-06T17:43:52.872000,UP,0.9925,0.9925,0.9925,67.1,0.0050,0.50,5286,2670,7956,0.3288,162,UP,YES,+0.0075
2026-02-06T17:45:00,ETH15m,2026-02-06T17:56:14.190000,DOWN,0.0450,0.9550,0.9550,225.8,0.0100,1.05,18398,27818,46215,-0.2038,177,DOWN,YES,+0.0450
2026-02-06T18:00:00,ETH15m,2026-02-06T18:13:21.199000,DOWN,0.0450,0.9550,0.9550,98.8,0.0100,1.05,12848,29098,41945,-0.3874,185,DOWN,YES,+0.0450
2026-02-06T18:15:00,ETH15m,2026-02-06T18:26:00.731000,UP,0.9650,0.9650,0.9650,239.3,0.0100,1.04,28486,9922,38407,0.4834,194,UP,YES,+0.0350
2026-02-06T18:30:00,ETH15m,2026-02-06T18:41:00.485000,DOWN,0.0450,0.9550,0.9550,239.5,0.0100,1.05,11886,25616,37502,-0.3661,158,DOWN,YES,+0.0450
2026-02-06T18:45:00,ETH15m,2026-02-06T18:56:44.555000,UP,0.9550,0.9550,0.9550,195.4,0.0100,1.05,24587,13660,38248,0.2857,188,UP,YES,+0.0450
2026-02-06T19:00:00,ETH15m,2026-02-06T19:13:38.159000,DOWN,0.0355,0.9645,0.9645,81.8,0.0090,0.93,10851,17225,28077,-0.2270,159,DOWN,YES,+0.0355
2026-02-06T19:15:00,ETH15m,2026-02-06T19:26:19.517000,UP,0.9550,0.9550,0.9550,220.5,0.0100,1.05,22826,10800,33626,0.3576,156,UP,YES,+0.0450
2026-02-06T19:30:00,ETH15m,2026-02-06T19:43:44.574000,UP,0.9925,0.9925,0.9925,75.4,0.0050,0.50,6133,5478,11611,0.0564,176,UP,YES,+0.0075
2026-02-06T19:45:00,ETH15m,2026-02-06T19:58:39.166000,UP,0.9550,0.9550,0.9550,80.8,0.0100,1.05,22267,11459,33726,0.3205,162,UP,YES,+0.0450
2026-02-06T20:00:00,ETH15m,2026-02-06T20:14:12.431000,DOWN,0.0350,0.9650,0.9650,47.6,0.0100,1.04,10286,10356,20643,-0.0034,211,DOWN,YES,+0.0350
2026-02-06T20:30:00,ETH15m,2026-02-06T20:43:37.126000,DOWN,0.0450,0.9550,0.9550,82.9,0.0100,1.05,10913,22243,33155,-0.3417,165,DOWN,YES,+0.0450
2026-02-06T21:00:00,ETH15m,2026-02-06T21:11:00.589000,DOWN,0.0250,0.9750,0.9750,239.4,0.0100,1.03,9413,25016,34428,-0.4532,188,DOWN,YES,+0.0250
2026-02-06T21:15:00,ETH15m,2026-02-06T21:29:03.193000,DOWN,0.0500,0.9500,0.9500,56.8,0.0200,2.11,9065,16869,25934,-0.3009,164,DOWN,YES,+0.0500
2026-02-06T21:30:00,ETH15m,2026-02-06T21:42:51.120000,DOWN,0.0450,0.9550,0.9550,128.9,0.0100,1.05,10734,21667,32400,-0.3374,202,DOWN,YES,+0.0450
2026-02-06T21:45:00,ETH15m,2026-02-06T21:56:00.741000,UP,0.9895,0.9895,0.9895,239.3,0.0010,0.10,26538,7230,33768,0.5718,178,UP,YES,+0.0105
2026-02-06T22:00:00,ETH15m,2026-02-06T22:12:02.736000,DOWN,0.0450,0.9550,0.9550,177.3,0.0100,1.05,8847,23690,32537,-0.4562,183,DOWN,YES,+0.0450
2026-02-06T22:15:00,ETH15m,2026-02-06T22:27:02.792000,UP,0.9850,0.9850,0.9850,177.2,0.0100,1.02,4330,4038,8367,0.0349,177,UP,YES,+0.0150
2026-02-06T22:30:00,ETH15m,2026-02-06T22:41:00.120000,UP,0.9750,0.9750,0.9750,239.9,0.0100,1.03,22505,12077,34583,0.3015,185,UP,YES,+0.0250
2026-02-06T22:45:00,ETH15m,2026-02-06T22:57:05.655000,UP,0.9890,0.9890,0.9890,174.3,0.0020,0.20,6754,6097,12851,0.0511,186,UP,YES,+0.0110
2026-02-06T23:30:00,ETH15m,2026-02-06T23:41:35.781000,DOWN,0.0450,0.9550,0.9550,204.2,0.0100,1.05,12712,20175,32887,-0.2269,187,DOWN,YES,+0.0450
2026-02-07T00:00:00,ETH15m,2026-02-07T00:11:00.829000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,8482,7846,16327,0.0389,198,UP,YES,+0.0150
2026-02-07T00:15:00,ETH15m,2026-02-07T00:29:01.576000,UP,0.9550,0.9550,0.9550,58.4,0.0100,1.05,18507,8944,27451,0.3484,168,UP,YES,+0.0450
2026-02-07T00:30:00,ETH15m,2026-02-07T00:41:00.955000,DOWN,0.0450,0.9550,0.9550,239.0,0.0100,1.05,13944,22352,36296,-0.2316,242,UP,NO,-0.9550
2026-02-07T01:00:00,ETH15m,2026-02-07T01:11:00.492000,UP,0.9750,0.9750,0.9750,239.5,0.0100,1.03,12674,6954,19627,0.2914,159,UP,YES,+0.0250
2026-02-07T01:15:00,ETH15m,2026-02-07T01:28:06.751000,DOWN,0.0450,0.9550,0.9550,113.2,0.0100,1.05,9099,26146,35245,-0.4837,156,DOWN,YES,+0.0450
2026-02-07T01:30:00,ETH15m,2026-02-07T01:41:15.266000,DOWN,0.0350,0.9650,0.9650,224.7,0.0100,1.04,10852,23615,34467,-0.3703,165,DOWN,YES,+0.0350
2026-02-07T01:45:00,ETH15m,2026-02-07T01:58:59.930000,UP,0.9850,0.9850,0.9850,60.1,0.0100,1.02,4719,4597,9316,0.0131,255,UP,YES,+0.0150
2026-02-07T02:00:00,ETH15m,2026-02-07T02:14:29.152000,UP,0.9850,0.9850,0.9850,30.8,0.0100,1.02,4234,4100,8333,0.0161,174,UP,YES,+0.0150
2026-02-07T02:45:00,ETH15m,2026-02-07T02:56:43.551000,DOWN,0.0450,0.9550,0.9550,196.4,0.0100,1.05,12199,21408,33607,-0.2740,166,DOWN,YES,+0.0450
2026-02-07T03:00:00,ETH15m,2026-02-07T03:11:00.309000,UP,0.9650,0.9650,0.9650,239.7,0.0100,1.04,20799,11771,32570,0.2772,498,DOWN,NO,-0.9650
2026-02-07T03:15:00,ETH15m,2026-02-07T03:29:12.630000,DOWN,0.0350,0.9650,0.9650,47.4,0.0100,1.04,8516,10172,18688,-0.0886,154,DOWN,YES,+0.0350
2026-02-07T03:30:00,ETH15m,2026-02-07T03:41:38.238000,UP,0.9550,0.9550,0.9550,201.8,0.0100,1.05,21188,10786,31975,0.3253,153,DOWN,NO,-0.9550
2026-02-07T03:45:00,ETH15m,2026-02-07T03:56:31.027000,DOWN,0.0150,0.9850,0.9850,209.0,0.0100,1.02,6465,6597,13062,-0.0101,173,DOWN,YES,+0.0150
2026-02-07T04:00:00,ETH15m,2026-02-07T04:12:01.620000,DOWN,0.0150,0.9850,0.9850,178.4,0.0100,1.02,5284,6129,11413,-0.0740,186,DOWN,YES,+0.0150
2026-02-07T04:15:00,ETH15m,2026-02-07T04:29:03.594000,UP,0.9550,0.9550,0.9550,56.4,0.0100,1.05,19084,10870,29954,0.2742,150,UP,YES,+0.0450
2026-02-07T04:30:00,ETH15m,2026-02-07T04:42:00.552000,UP,0.9550,0.9550,0.9550,179.4,0.0100,1.05,30962,14244,45206,0.3698,156,UP,YES,+0.0450
2026-02-07T04:45:00,ETH15m,2026-02-07T04:57:59.713000,DOWN,0.0450,0.9550,0.9550,120.3,0.0100,1.05,9058,30770,39828,-0.5451,155,DOWN,YES,+0.0450
2026-02-07T06:00:00,ETH15m,2026-02-07T06:12:25.154000,UP,0.9550,0.9550,0.9550,154.8,0.0100,1.05,28040,10693,38733,0.4479,151,UP,YES,+0.0450
2026-02-07T06:15:00,ETH15m,2026-02-07T06:27:44.837000,DOWN,0.0450,0.9550,0.9550,135.2,0.0100,1.05,11025,21773,32798,-0.3277,152,DOWN,YES,+0.0450
2026-02-07T06:30:00,ETH15m,2026-02-07T06:41:59.921000,DOWN,0.0150,0.9850,0.9850,180.1,0.0100,1.02,5798,5965,11764,-0.0142,162,DOWN,YES,+0.0150
2026-02-07T07:00:00,ETH15m,2026-02-07T07:13:13.358000,DOWN,0.0450,0.9550,0.9550,106.6,0.0100,1.05,13254,22498,35752,-0.2585,157,DOWN,YES,+0.0450
2026-02-07T07:15:00,ETH15m,2026-02-07T07:27:50.233000,UP,0.9750,0.9750,0.9750,129.8,0.0100,1.03,8422,7364,15786,0.0671,171,UP,YES,+0.0250
2026-02-07T07:30:00,ETH15m,2026-02-07T07:43:49.951000,DOWN,0.0350,0.9650,0.9650,70.0,0.0100,1.04,7227,7317,14544,-0.0062,241,DOWN,YES,+0.0350
2026-02-07T07:45:00,ETH15m,2026-02-07T07:56:07.083000,UP,0.9550,0.9550,0.9550,232.9,0.0100,1.05,11486,11068,22555,0.0185,159,UP,YES,+0.0450
2026-02-07T08:15:00,ETH15m,2026-02-07T08:28:33.759000,DOWN,0.0450,0.9550,0.9550,86.2,0.0100,1.05,8317,8621,16938,-0.0179,153,DOWN,YES,+0.0450
2026-02-07T08:45:00,ETH15m,2026-02-07T08:57:04.337000,UP,0.9850,0.9850,0.9850,175.7,0.0100,1.02,4613,4537,9149,0.0083,169,UP,YES,+0.0150
2026-02-07T09:00:00,ETH15m,2026-02-07T09:12:06.490000,UP,0.9850,0.9850,0.9850,173.5,0.0100,1.02,4778,4698,9476,0.0084,192,UP,YES,+0.0150
2026-02-07T09:15:00,ETH15m,2026-02-07T09:28:43.356000,UP,0.9855,0.9855,0.9855,76.6,0.0090,0.91,2750,2123,4873,0.1285,162,UP,YES,+0.0145
2026-02-07T09:30:00,ETH15m,2026-02-07T09:43:35.060000,DOWN,0.0450,0.9550,0.9550,84.9,0.0100,1.05,12234,12308,24542,-0.0030,227,DOWN,YES,+0.0450
2026-02-07T10:15:00,ETH15m,2026-02-07T10:27:00.493000,UP,0.9550,0.9550,0.9550,179.5,0.0100,1.05,11706,8368,20074,0.1663,164,UP,YES,+0.0450
2026-02-07T10:30:00,ETH15m,2026-02-07T10:41:00.499000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,4398,5003,9401,-0.0644,154,DOWN,YES,+0.0150
2026-02-07T10:45:00,ETH15m,2026-02-07T10:57:39.591000,UP,0.9550,0.9550,0.9550,140.4,0.0100,1.05,12092,9554,21646,0.1172,155,UP,YES,+0.0450
2026-02-07T11:00:00,ETH15m,2026-02-07T11:12:00.614000,UP,0.9550,0.9550,0.9550,179.4,0.0100,1.05,16420,12433,28853,0.1382,160,UP,YES,+0.0450
2026-02-07T11:15:00,ETH15m,2026-02-07T11:26:25.072000,UP,0.9550,0.9550,0.9550,214.9,0.0100,1.05,16748,7817,24564,0.3636,158,DOWN,NO,-0.9550
2026-02-07T11:30:00,ETH15m,2026-02-07T11:42:04.315000,DOWN,0.0150,0.9850,0.9850,175.7,0.0100,1.02,3803,4154,7957,-0.0441,168,DOWN,YES,+0.0150
2026-02-07T11:45:00,ETH15m,2026-02-07T11:56:00.183000,DOWN,0.0150,0.9850,0.9850,239.8,0.0100,1.02,7552,7825,15377,-0.0178,169,DOWN,YES,+0.0150
2026-02-07T12:00:00,ETH15m,2026-02-07T12:11:00.718000,UP,0.9695,0.9695,0.9695,239.3,0.0010,0.10,21041,11931,32973,0.2763,177,UP,YES,+0.0305
2026-02-07T12:15:00,ETH15m,2026-02-07T12:28:15.849000,UP,0.9550,0.9550,0.9550,104.2,0.0100,1.05,15302,11395,26697,0.1463,160,UP,YES,+0.0450
2026-02-07T12:45:00,ETH15m,2026-02-07T12:57:27.801000,UP,0.9550,0.9550,0.9550,152.2,0.0100,1.05,25311,12551,37862,0.3370,163,UP,YES,+0.0450
2026-02-07T13:45:00,ETH15m,2026-02-07T13:56:24.508000,DOWN,0.0250,0.9750,0.9750,215.5,0.0100,1.03,9624,9922,19546,-0.0153,223,DOWN,YES,+0.0250
2026-02-07T14:00:00,ETH15m,2026-02-07T14:11:09.241000,DOWN,0.0450,0.9550,0.9550,230.8,0.0100,1.05,10766,11572,22338,-0.0361,295,DOWN,YES,+0.0450
2026-02-07T14:15:00,ETH15m,2026-02-07T14:26:00.642000,UP,0.9750,0.9750,0.9750,239.4,0.0100,1.03,13396,8214,21610,0.2398,179,UP,YES,+0.0250
2026-02-07T14:30:00,ETH15m,2026-02-07T14:42:48.089000,UP,0.9925,0.9925,0.9925,131.9,0.0050,0.50,5487,2463,7950,0.3804,185,UP,YES,+0.0075
2026-02-04T23:15:00,SOL15m,2026-02-04T23:27:18.485000,UP,0.9550,0.9550,0.9550,161.5,0.0100,1.05,10767,5995,16762,0.2847,161,UP,YES,+0.0450
2026-02-04T23:30:00,SOL15m,2026-02-04T23:41:00.578000,UP,0.9750,0.9750,0.9750,239.4,0.0100,1.03,11558,4318,15876,0.4560,170,UP,YES,+0.0250
2026-02-04T23:45:00,SOL15m,2026-02-04T23:56:00.450000,DOWN,0.0025,0.9975,0.9975,239.5,0.0010,0.10,1080,7387,8468,-0.7448,162,DOWN,YES,+0.0025
2026-02-05T00:00:00,SOL15m,2026-02-05T00:11:00.648000,UP,0.9550,0.9550,0.9550,239.4,0.0100,1.05,8197,4375,12572,0.3041,182,DOWN,NO,-0.9550
2026-02-05T01:00:00,SOL15m,2026-02-05T01:13:49.057000,DOWN,0.0450,0.9550,0.9550,70.9,0.0100,1.05,4378,7143,11521,-0.2400,157,DOWN,YES,+0.0450
2026-02-05T01:15:00,SOL15m,2026-02-05T01:26:00.383000,UP,0.9750,0.9750,0.9750,239.6,0.0100,1.03,10315,4978,15293,0.3490,176,UP,YES,+0.0250
2026-02-05T01:30:00,SOL15m,2026-02-05T01:41:54.282000,UP,0.9650,0.9650,0.9650,185.7,0.0100,1.04,11782,7484,19265,0.2231,159,UP,YES,+0.0350
2026-02-05T01:45:00,SOL15m,2026-02-05T01:56:00.355000,DOWN,0.0150,0.9850,0.9850,239.6,0.0100,1.02,4866,5296,10162,-0.0423,155,DOWN,YES,+0.0150
2026-02-05T02:00:00,SOL15m,2026-02-05T02:12:42.587000,UP,0.9550,0.9550,0.9550,137.4,0.0100,1.05,5440,5214,10653,0.0212,153,UP,YES,+0.0450
2026-02-05T02:15:00,SOL15m,2026-02-05T02:26:00.995000,DOWN,0.0105,0.9895,0.9895,239.0,0.0010,0.10,2010,6399,8409,-0.5220,197,DOWN,YES,+0.0105
2026-02-05T02:30:00,SOL15m,2026-02-05T02:41:00.989000,UP,0.9935,0.9935,0.9935,239.0,0.0070,0.70,10444,1477,11921,0.7522,206,UP,YES,+0.0065
2026-02-05T02:45:00,SOL15m,2026-02-05T02:56:00.030000,DOWN,0.0250,0.9750,0.9750,240.0,0.0100,1.03,4629,7122,11751,-0.2122,163,DOWN,YES,+0.0250
2026-02-05T03:00:00,SOL15m,2026-02-05T03:11:00.983000,DOWN,0.0150,0.9850,0.9850,239.0,0.0100,1.02,1460,6873,8333,-0.6496,215,DOWN,YES,+0.0150
2026-02-05T03:15:00,SOL15m,2026-02-05T03:26:03.868000,DOWN,0.0450,0.9550,0.9550,236.1,0.0100,1.05,9309,11124,20433,-0.0889,158,DOWN,YES,+0.0450
2026-02-05T03:30:00,SOL15m,2026-02-05T03:41:00.226000,UP,0.9550,0.9550,0.9550,239.8,0.0100,1.05,11509,7736,19245,0.1960,158,UP,YES,+0.0450
2026-02-05T04:00:00,SOL15m,2026-02-05T04:11:00.576000,UP,0.9795,0.9795,0.9795,239.4,0.0190,1.94,5238,3072,8309,0.2607,157,UP,YES,+0.0205
2026-02-05T04:15:00,SOL15m,2026-02-05T04:26:00.381000,UP,0.9750,0.9750,0.9750,239.6,0.0100,1.03,10492,2872,13364,0.5702,158,UP,YES,+0.0250
2026-02-05T04:30:00,SOL15m,2026-02-05T04:41:17.864000,DOWN,0.0350,0.9650,0.9650,222.1,0.0100,1.04,6049,10928,16977,-0.2874,159,DOWN,YES,+0.0350
2026-02-05T04:45:00,SOL15m,2026-02-05T04:56:08.605000,DOWN,0.0450,0.9550,0.9550,231.4,0.0100,1.05,9810,9923,19732,-0.0057,148,DOWN,YES,+0.0450
2026-02-05T05:00:00,SOL15m,2026-02-05T05:11:00.165000,UP,0.9930,0.9930,0.9930,239.8,0.0040,0.40,6185,1925,8110,0.5252,166,UP,YES,+0.0070
2026-02-05T05:15:00,SOL15m,2026-02-05T05:26:24.672000,UP,0.9650,0.9650,0.9650,215.3,0.0100,1.04,10524,6017,16541,0.2725,154,UP,YES,+0.0350
2026-02-05T05:30:00,SOL15m,2026-02-05T05:41:21.963000,UP,0.9500,0.9500,0.9500,218.0,0.0200,2.11,11141,11108,22249,0.0014,242,UP,YES,+0.0500
2026-02-05T06:00:00,SOL15m,2026-02-05T06:11:00.952000,UP,0.9900,0.9900,0.9900,239.0,0.0000,0.00,5347,0,5347,1.0000,228,UP,YES,+0.0100
2026-02-05T06:15:00,SOL15m,2026-02-05T06:28:33.308000,DOWN,0.0450,0.9550,0.9550,86.7,0.0100,1.05,3769,7957,11725,-0.3571,185,DOWN,YES,+0.0450
2026-02-05T06:30:00,SOL15m,2026-02-05T06:42:02.179000,DOWN,0.0450,0.9550,0.9550,177.8,0.0100,1.05,8149,13098,21247,-0.2329,155,DOWN,YES,+0.0450
2026-02-05T06:45:00,SOL15m,2026-02-05T06:59:07.336000,UP,0.9500,0.9500,0.9500,52.7,0.0200,2.11,6741,5037,11778,0.1446,152,UP,YES,+0.0500
2026-02-05T07:00:00,SOL15m,2026-02-05T07:11:00.971000,DOWN,0.0030,0.9970,0.9970,239.0,0.0020,0.20,2512,7537,10048,-0.5000,221,DOWN,YES,+0.0030
2026-02-05T07:15:00,SOL15m,2026-02-05T07:26:00.954000,UP,0.9750,0.9750,0.9750,239.0,0.0100,1.03,10425,3929,14353,0.4526,240,UP,YES,+0.0250
2026-02-05T07:30:00,SOL15m,2026-02-05T07:41:00.610000,DOWN,0.0105,0.9895,0.9895,239.4,0.0010,0.10,3418,7020,10438,-0.3451,235,DOWN,YES,+0.0105
2026-02-05T07:45:00,SOL15m,2026-02-05T07:56:00.578000,DOWN,0.0025,0.9975,0.9975,239.4,0.0010,0.10,893,3484,4377,-0.5921,180,DOWN,YES,+0.0025
2026-02-05T08:00:00,SOL15m,2026-02-05T08:11:00.353000,UP,0.9600,0.9600,0.9600,239.6,0.0200,2.08,10948,7654,18603,0.1771,191,DOWN,NO,-0.9600
2026-02-05T08:15:00,SOL15m,2026-02-05T08:26:00.367000,DOWN,0.0150,0.9850,0.9850,239.6,0.0100,1.02,4169,5380,9549,-0.1268,190,DOWN,YES,+0.0150
2026-02-05T08:30:00,SOL15m,2026-02-05T08:41:00.979000,UP,0.9985,0.9985,0.9985,239.0,0.0010,0.10,9071,571,9642,0.8816,244,UP,YES,+0.0015
2026-02-05T08:45:00,SOL15m,2026-02-05T08:56:03.096000,DOWN,0.0350,0.9650,0.9650,236.9,0.0100,1.04,7217,7266,14483,-0.0034,190,DOWN,YES,+0.0350
2026-02-05T09:15:00,SOL15m,2026-02-05T09:26:00.347000,DOWN,0.0145,0.9855,0.9855,239.7,0.0090,0.91,1663,5578,7241,-0.5405,186,DOWN,YES,+0.0145
2026-02-05T09:30:00,SOL15m,2026-02-05T09:43:15.377000,DOWN,0.0450,0.9550,0.9550,104.6,0.0100,1.05,4533,9545,14077,-0.3560,184,DOWN,YES,+0.0450
2026-02-05T09:45:00,SOL15m,2026-02-05T09:58:47.056000,UP,0.9550,0.9550,0.9550,72.9,0.0100,1.05,9333,4375,13709,0.3617,186,UP,YES,+0.0450
2026-02-05T10:00:00,SOL15m,2026-02-05T10:14:05.181000,DOWN,0.0450,0.9550,0.9550,54.8,0.0100,1.05,4283,8486,12769,-0.3292,185,DOWN,YES,+0.0450
2026-02-05T10:15:00,SOL15m,2026-02-05T10:26:12.690000,DOWN,0.0450,0.9550,0.9550,227.3,0.0100,1.05,6720,13797,20516,-0.3450,191,DOWN,YES,+0.0450
2026-02-05T11:00:00,SOL15m,2026-02-05T11:11:11.644000,UP,0.9550,0.9550,0.9550,228.4,0.0100,1.05,10111,8146,18257,0.1076,164,UP,YES,+0.0450
2026-02-05T11:15:00,SOL15m,2026-02-05T11:27:42.902000,UP,0.9550,0.9550,0.9550,137.1,0.0100,1.05,11970,8384,20354,0.1762,187,UP,YES,+0.0450
2026-02-05T11:30:00,SOL15m,2026-02-05T11:41:00.688000,UP,0.9600,0.9600,0.9600,239.3,0.0200,2.08,5951,4958,10909,0.0910,186,UP,YES,+0.0400
2026-02-05T11:45:00,SOL15m,2026-02-05T11:56:00.204000,DOWN,0.0150,0.9850,0.9850,239.8,0.0100,1.02,1015,11537,12552,-0.8382,199,DOWN,YES,+0.0150
2026-02-05T12:00:00,SOL15m,2026-02-05T12:11:00.950000,DOWN,0.0145,0.9855,0.9855,239.0,0.0090,0.91,4216,10902,15118,-0.4423,261,DOWN,YES,+0.0145
2026-02-05T12:15:00,SOL15m,2026-02-05T12:26:03.247000,DOWN,0.0350,0.9650,0.9650,236.8,0.0100,1.04,6556,6787,13343,-0.0173,185,DOWN,YES,+0.0350
2026-02-05T12:30:00,SOL15m,2026-02-05T12:41:00.393000,UP,0.9550,0.9550,0.9550,239.6,0.0100,1.05,13021,12494,25515,0.0206,188,UP,YES,+0.0450
2026-02-05T12:45:00,SOL15m,2026-02-05T12:56:54.297000,DOWN,0.0450,0.9550,0.9550,185.7,0.0100,1.05,8098,13240,21338,-0.2410,192,DOWN,YES,+0.0450
2026-02-05T13:00:00,SOL15m,2026-02-05T13:13:03.576000,DOWN,0.0450,0.9550,0.9550,116.4,0.0100,1.05,4412,11050,15462,-0.4293,186,DOWN,YES,+0.0450
2026-02-05T13:15:00,SOL15m,2026-02-05T13:26:00.775000,UP,0.9900,0.9900,0.9900,239.2,0.0000,0.00,5652,0,5652,1.0000,175,UP,YES,+0.0100
2026-02-05T13:30:00,SOL15m,2026-02-05T13:42:02.062000,DOWN,0.0450,0.9550,0.9550,177.9,0.0100,1.05,5270,12338,17608,-0.4014,200,DOWN,YES,+0.0450
2026-02-05T13:45:00,SOL15m,2026-02-05T13:56:00.099000,UP,0.9900,0.9900,0.9900,239.9,0.0000,0.00,8208,0,8208,1.0000,258,UP,YES,+0.0100
2026-02-05T14:00:00,SOL15m,2026-02-05T14:11:00.600000,DOWN,0.0150,0.9850,0.9850,239.4,0.0100,1.02,943,8917,9860,-0.8087,232,DOWN,YES,+0.0150
2026-02-05T14:30:00,SOL15m,2026-02-05T14:42:30.141000,DOWN,0.0450,0.9550,0.9550,149.9,0.0100,1.05,8931,11132,20063,-0.1097,182,DOWN,YES,+0.0450
2026-02-05T14:45:00,SOL15m,2026-02-05T14:56:00.529000,DOWN,0.0350,0.9650,0.9650,239.5,0.0100,1.04,5027,7357,12384,-0.1881,170,DOWN,YES,+0.0350
2026-02-05T15:00:00,SOL15m,2026-02-05T15:13:01.986000,UP,0.9500,0.9500,0.9500,118.0,0.0200,2.11,12702,6291,18993,0.3375,204,UP,YES,+0.0500
2026-02-05T15:15:00,SOL15m,2026-02-05T15:26:08.140000,DOWN,0.0500,0.9500,0.9500,231.9,0.0200,2.11,7578,8465,16043,-0.0553,205,DOWN,YES,+0.0500
2026-02-05T15:30:00,SOL15m,2026-02-05T15:43:13.826000,DOWN,0.0450,0.9550,0.9550,106.2,0.0100,1.05,4372,12597,16968,-0.4847,177,DOWN,YES,+0.0450
2026-02-05T15:45:00,SOL15m,2026-02-05T15:56:00.982000,UP,0.9750,0.9750,0.9750,239.0,0.0100,1.03,10928,3001,13929,0.5691,238,UP,YES,+0.0250
2026-02-05T16:00:00,SOL15m,2026-02-05T16:13:43.680000,DOWN,0.0500,0.9500,0.9500,76.3,0.0200,2.11,3477,9868,13345,-0.4789,164,DOWN,YES,+0.0500
2026-02-05T16:15:00,SOL15m,2026-02-05T16:26:00.108000,DOWN,0.0250,0.9750,0.9750,239.9,0.0100,1.03,4121,10344,14465,-0.4302,194,DOWN,YES,+0.0250
2026-02-05T16:45:00,SOL15m,2026-02-05T16:57:35.842000,DOWN,0.0450,0.9550,0.9550,144.2,0.0100,1.05,8639,10197,18836,-0.0827,176,DOWN,YES,+0.0450
2026-02-05T17:00:00,SOL15m,2026-02-05T17:14:06.260000,DOWN,0.0450,0.9550,0.9550,53.7,0.0100,1.05,4059,9067,13125,-0.3815,198,DOWN,YES,+0.0450
2026-02-05T17:15:00,SOL15m,2026-02-05T17:26:00.013000,DOWN,0.0065,0.9935,0.9935,240.0,0.0070,0.70,1305,5954,7259,-0.6404,277,DOWN,YES,+0.0065
